,Cenefas,Enlaces,id,Nombre,Other
2547,063A06 - FUSM,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2544,063A06,FUSM,
2548,103A05 - Estación Simón Bolívar,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2560,103A05,Estación Simón Bolívar,
2549,159A06 - Br. Villa Carmenza,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2543,159A06,Br. Villa Carmenza,
2550,165A06 - Br. El Carmen Fontibón,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2546,165A06,Br. El Carmen Fontibón,
2551,166A12 - Br. Nuevo Portal,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2548,166A12,Br. Nuevo Portal,
2552,212A05 - Br. El Mirador,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2558,212A05,Br. El Mirador,
2553,275A00 - Col. El Carmelo,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2542,275A00,Col. El Carmelo,
2554,330A08 - Br. Betania,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2547,330A08,Br. Betania,
2555,428A06 - CC Gran Estación,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2545,428A06,CC Gran Estación,
2556,439A01 - Colegio Mayor José Celestino Mutis,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2550,439A01,Colegio Mayor José Celestino Mutis,
2557,454A05 - Br. San Miguel,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2559,454A05,Br. San Miguel,
2558,455A05 - Br. El Rosario,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2561,455A05,Br. El Rosario,
2559,458A01 - Br. El Verbenal I,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2551,458A01,Br. El Verbenal I,
2560,005A05 - Estación Gobernación,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2564,005A05,Estación Gobernación,
2561,013A12 - Parque Entrenubes,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2580,013A12,Parque Entrenubes,
2562,031A08 - Portal de las Américas,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2579,031A08,Portal de las Américas,
2563,112A05 - Calle 63,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2562,112A05,Calle 63,
2564,121A11 - CAI Tunal,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2576,121A11,CAI Tunal,
2565,133A05 - Br. La Esmeralda,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2563,133A05,Br. La Esmeralda,
2566,147A11 - Br. Los Andes Sector V Nutibara,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2571,147A11,Br. Los Andes Sector V Nutibara,
2567,148A11 - Br. Los Andes Sector V Nutibara,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2570,148A11,Br. Los Andes Sector V Nutibara,
2568,150A11 - Br. Los Andes Sector V Nutibara,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2573,150A11,Br. Los Andes Sector V Nutibara,
2569,214A08 - Br. Las Margaritas,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2578,214A08,Br. Las Margaritas,
2570,215A08 - Br. Las Margaritas,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2577,215A08,Br. Las Margaritas,
2571,222A05 - Hospital de Engativá Emaús,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2566,222A05,Hospital de Engativá Emaús,
2572,264A11 - Br. Vista Hermosa,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2574,264A11,Br. Vista Hermosa,
2573,266A12 - Br. Diana Turbay,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2581,266A12,Br. Diana Turbay,
2574,290A00 - Hotel Dann Carlton,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2568,290A00,Hotel Dann Carlton,
2575,301A11 - IED Compartir Recuerdo,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2575,301A11,IED Compartir Recuerdo,
2576,302A05 - Br. Bellavista Occidental,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2567,302A05,Br. Bellavista Occidental,
2577,302A11 - IED Compartir Recuerdo,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2569,302A11,IED Compartir Recuerdo,
2578,415A09 - Br. Moravia,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2565,415A09,Br. Moravia,
2579,573A11 - Br. Los Andes Sector V Nutibara,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2572,573A11,Br. Los Andes Sector V Nutibara,
2580,039A07 - Br. Primavera Occidental,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2588,039A07,Br. Primavera Occidental,
2581,084A04 - Br. Villas de Granada I,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2589,084A04,Br. Villas de Granada I,
2582,089A04 - Villa Amalia,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2599,089A04,Villa Amalia,
2583,092A04 - KR 111C,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2600,092A04,KR 111C,
2584,094A04 - Cl 74B,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2601,094A04,Cl 74B,
2585,094A13 - Br. Calima,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2590,094A13,Br. Calima,
2586,095A13 - Br. 20 de Julio,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2591,095A13,Br. 20 de Julio,
2587,151A09 - Br. Los Laureles,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2585,151A09,Br. Los Laureles,
2588,189A09 - Br. Grancolombiano II Sector,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2586,189A09,Br. Grancolombiano II Sector,
2589,190A09 - Br. Grancolombiano II Sector,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2584,190A09,Br. Grancolombiano II Sector,
2590,203A09 - Br. Piamonte Sector II,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2587,203A09,Br. Piamonte Sector II,
2591,211A13 - Br. Granada Sur,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2592,211A13,Br. Granada Sur,
2592,225A09 - Br. Piamonte Etapa I,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2583,225A09,Br. Piamonte Etapa I,
2593,267A12 - Br. Diana Turbay,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2582,267A12,Br. Diana Turbay,
2594,320A04 - Br. El Cortijo,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2593,320A04,Br. El Cortijo,
2595,371A05 - Estación El Tiempo - Maloka,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2597,371A05,Estación El Tiempo,Maloka
2596,372A05 - Estación Av. Rojas,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2598,372A05,Estación Av. Rojas,
2597,413A06 - Estación CAN,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2594,413A06,Estación CAN,
2598,414A06 - Estación CAN,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2596,414A06,Estación CAN,
2599,516A09 - Br. El Palenque,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2595,516A09,Br. El Palenque,
2600,003A09 - Urb. Santa Rita,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2613,003A09,Urb. Santa Rita,
2601,004A09 - Pq. Santa Rita I Sector,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2617,004A09,Pq. Santa Rita I Sector,
2602,019A05 - Br. San Joaquín Norte,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2611,019A05,Br. San Joaquín Norte,
2603,020A05 - Br. San Joaquín Norte,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2609,020A05,Br. San Joaquín Norte,
2604,021A05 - Hospital Engativá,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2612,021A05,Hospital Engativá,
2605,022A05 - Br. La Estrada,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2608,022A05,Br. La Estrada,
2606,029A04 - Br. Quirigua,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2610,029A04,Br. Quirigua,
2607,049A07 - Br. Primavera Occidental,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2616,049A07,Br. Primavera Occidental,
2608,050A07 - IED el Jazmín,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2614,050A07,IED el Jazmín,
2609,053A00 - C.C. Lourdes,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2618,053A00,C.C. Lourdes,
2610,090A04 - Cl 72 C,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2604,090A04,Cl 72 C,
2611,096A04 - CAI Villas de Granada,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2602,096A04,CAI Villas de Granada,
2612,100A04 - Br. Villas de Granada,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2603,100A04,Br. Villas de Granada,
2613,102A01 - Br. San Cristóbal Norte,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2621,102A01,Br. San Cristóbal Norte,
2614,111A00 - C.C. Terraza Pasteur,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2606,111A00,C.C. Terraza Pasteur,
2615,113A00 - Br. Las Nieves,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2607,113A00,Br. Las Nieves,
2616,220A01 - Br. Toberín,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2620,220A01,Br. Toberín,
2617,375A07 - Urb. La Primavera,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2615,375A07,Urb. La Primavera,
2618,378A06 - Estación El Tiempo - Maloka,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2605,378A06,Estación El Tiempo,Maloka
2619,663A00 - Plaza de Toros La Santamaría,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2619,663A00,Plaza de Toros La Santamaría,
2620,015A12 - Br. Los Molinos II Sector,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2622,015A12,Br. Los Molinos II Sector,
2621,016A01 - Escuela de Infantería,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2634,016A01,Escuela de Infantería,
2622,017A12 - Br. Los Molinos II Sector,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2623,017A12,Br. Los Molinos II Sector,
2623,037A13 - Br. Bellavista Sur,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2637,037A13,Br. Bellavista Sur,
2624,038A13 - Br. Bellavista,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2636,038A13,Br. Bellavista,
2625,039A13 - Pq. La Herradura,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2638,039A13,Pq. La Herradura,
2626,040A13 - Pq. La Herradura,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2639,040A13,Pq. La Herradura,
2627,076A00 - Br. Santa Teresita,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2625,076A00,Br. Santa Teresita,
2628,083A00 - Estación Calle 45,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2626,083A00,Estación Calle 45,
2629,097A08 - Br. Las Margaritas,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2632,097A08,Br. Las Margaritas,
2630,140A02 - Br. Mónaco,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2641,140A02,Br. Mónaco,
2631,143A02 - CAI Alhambra,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2640,143A02,CAI Alhambra,
2632,143A08 - Br. Brasilia,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2631,143A08,Br. Brasilia,
2633,144A08 - Central Telefónica Holanda,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2630,144A08,Central Telefónica Holanda,
2634,153A10 - Br. El Claret,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2624,153A10,Br. El Claret,
2635,278A00 - Br. Sucre,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2627,278A00,Br. Sucre,
2636,318A11 - Br. Las Acacias,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2628,318A11,Br. Las Acacias,
2637,486A09 - Br. José María Carbonell,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2635,486A09,Br. José María Carbonell,
2638,540A08 - Finca La esperanza,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2633,540A08,Finca La esperanza,
2639,633A00 - Archivo Distrital,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2629,633A00,Archivo Distrital,
2640,006A13 - Av. La Victoria,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2659,006A13,Av. La Victoria,
2641,007A13 - Br. San Blas,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2658,007A13,Br. San Blas,
2642,008A13 - IED Tomás Rueda Vargas,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2660,008A13,IED Tomás Rueda Vargas,
2643,009A13 - IED Tomás Rueda Vargas,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2657,009A13,IED Tomás Rueda Vargas,
2644,011A01 - Br. Bella Suiza,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2644,011A01,Br. Bella Suiza,
2645,014A12 - Instituto Los Ángeles,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2655,014A12,Instituto Los Ángeles,
2646,020A13 - Br. 20 de Julio,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2661,020A13,Br. 20 de Julio,
2647,025A01 - Colegio de la Salle,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2650,025A01,Colegio de la Salle,
2648,051A01 - Br. Cedro Narváez,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2647,051A01,Br. Cedro Narváez,
2649,053A01 - Calle 140,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2652,053A01,Calle 140,
2650,073A01 - Br. Estrella del Norte,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2643,073A01,Br. Estrella del Norte,
2651,084A01 - Urb. Contador Norte,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2649,084A01,Urb. Contador Norte,
2652,091A02 - Urb. La Colina Campestre V Sector,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2646,091A02,Urb. La Colina Campestre V Sector,
2653,114A01 - Calle 146,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2654,114A01,Calle 146,
2654,133A02 - Urb. Iberia Triangulo II,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2645,133A02,Urb. Iberia Triangulo II,
2655,141A02 - Br. Mónaco,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2642,141A02,Br. Mónaco,
2656,148A01 - Urbanización Terraza de San Antonio,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2656,148A01,Urbanización Terraza de San Antonio,
2657,204A01 - Surtifruver de la Sabana,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2651,204A01,Surtifruver de la Sabana,
2658,205A01 - Urb. Belmira,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2653,205A01,Urb. Belmira,
2659,206A01 - Urb. Las Acacias,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2648,206A01,Urb. Las Acacias,
2660,023A12 - Br. Chuniza I,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2681,023A12,Br. Chuniza I,
2661,024A12 - Br. Gran Yomasa,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2680,024A12,Br. Gran Yomasa,
2662,064A08 - Estación Banderas,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2678,064A08,Estación Banderas,
2663,067A02 - Br. Las Villas Sector II,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2663,067A02,Br. Las Villas Sector II,
2664,093A04 - Br. Villas de Granada,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2665,093A04,Br. Villas de Granada,
2665,096A08 - Br. Brasil II Sector,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2670,096A08,Br. Brasil II Sector,
2666,134A08 - Br. Casablanca I,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2671,134A08,Br. Casablanca I,
2667,186A08 - INEM Kennedy,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2675,186A08,INEM Kennedy,
